Date	Max Temp (C)	Min Temp (C)	Mean Temp (C)	Total Rain (mm)	Total Snow (cm)	pais	region	detalle	nota
20/5/2014	22.8	8.7	15.8	0	0	grecia	europa	JJJ	sin observaciones
21/5/2014	23.8	10.4	17.1	0	0	grecia	europa	WWW	sin observaciones
22/5/2014	19	12.9	16	1	0	grecia	europa	QQQ	sin observaciones
23/5/2014	20.8	10.8	15.8	0	0	grecia	europa	NNN	sin observaciones
24/5/2014	21.4	11.4	16.4	0	0	grecia	europa	NNN	sin observaciones
25/5/2014	25.2	9.4	17.3	4.6	0	grecia	europa	NNN	sin observaciones
26/5/2014	22.8	16.3	19.6	3.6	0	grecia	europa	AAA	sin observaciones
27/5/2014	16.9	8.6	12.8	4.2	0	grecia	europa	AAA	sin observaciones
28/5/2014	16.1	8.1	12.1	0.6	0	grecia	europa	AAA	sin observaciones
29/5/2014	20.5	6.1	13.3	0	0	grecia	europa	BBB	sin observaciones
30/5/2014	22.6	12	17.3	2	0	grecia	europa	BBB	sin observaciones
31/5/2014	20.2	9.1	14.7	0	0	grecia	europa	BBB	sin observaciones
1/6/2014	25.2	9.7	17.5	0	0	grecia	europa	CCC	sin observaciones
2/6/2014	30.4	15.7	23.1	0	0	grecia	europa	CCC	sin observaciones
3/6/2014	28.1	19.1	23.6	22	0	grecia	europa	CCC	sin observaciones
4/6/2014	21.3	14	17.7	0.2	0	grecia	europa	DDD	sin observaciones
5/6/2014	17	13.4	15.2	0.6	0	grecia	europa	DDD	sin observaciones
6/6/2014	23	12.9	18	0	0	grecia	europa	EEE	sin observaciones
7/6/2014	27.5	13.3	20.4	0	0	grecia	europa	EEE	sin observaciones
8/6/2014	28	14.6	21.3	0	0	grecia	europa	FFF	sin observaciones
9/6/2014	27.9	19.2	23.6	0	0	grecia	europa	FFF	sin observaciones
10/6/2014	24.6	15.8	20.2	0.4	0	grecia	europa		sin observaciones
11/6/2014	24.1	13.1	18.6	10.4	0	grecia	europa	GGG	sin observaciones
12/6/2014	17.9	12.9	15.4	26.2	0	grecia	europa	GGG	sin observaciones
13/6/2014	19.9	16.8	18.4	41.4	0	grecia	europa	ZZZ	sin observaciones
14/6/2014	19.8	14.6	17.2	1.4	0	grecia	europa	ZZZ	sin observaciones
15/6/2014	23.6	13.6	18.6	0	0	grecia	europa	PPP	sin observaciones
16/6/2014	24.8	11.4	18.1	0	0	grecia	europa	OOO	sin observaciones
17/6/2014	27.2	14	20.6	23.4	0	grecia	europa	KKK	sin observaciones
18/6/2014	25.7	16.6	21.2	2	0	grecia	europa	HHH	sin observaciones
19/6/2014	24.6	14.6	19.6	0	0	grecia	europa	YYY	sin observaciones
20/6/2014	21.7	12.1	16.9	0	0	grecia	europa		sin observaciones
21/6/2014	22.1	10.4	16.3	0	0	grecia	europa	TTT	sin observaciones
22/6/2014	23.8	11.5	17.7	0	0	grecia	europa	RRR	sin observaciones
23/6/2014	26.8	13.4	20.1	0	0	grecia	europa	JJJ	sin observaciones
24/6/2014	21.9	19.2	20.6	40	0	grecia	europa	WWW	sin observaciones
25/6/2014	24	18.2	21.1	0.2	0	grecia	europa	QQQ	sin observaciones
26/6/2014	26.3	17	21.7	0	0	grecia	europa	NNN	sin observaciones
27/6/2014	28.4	15	21.7	0	0	grecia	europa	NNN	sin observaciones
28/6/2014	29.2	16.3	22.8	0	0	grecia	europa	NNN	sin observaciones
29/6/2014	30.7	19.1	24.9	0	0	grecia	europa	AAA	sin observaciones
30/6/2014	29.7	22.8	26.3	0	0	grecia	europa	AAA	sin observaciones
1/7/2014	33.2	21.6	27.4	0	0	grecia	europa	AAA	sin observaciones
2/7/2014	29.8	21.2	25.5	0	0	grecia	europa	BBB	sin observaciones
3/7/2014	24.4	18.9	21.7	0.6	0	grecia	europa	BBB	sin observaciones
4/7/2014	23.4	16	19.7	3.2	0	grecia	europa	BBB	sin observaciones
5/7/2014	27.7	14.5	21.1	0	0	grecia	europa	CCC	sin observaciones
6/7/2014	27.7	18.7	23.2	0	0	grecia	europa	CCC	sin observaciones
7/7/2014	23.4	19.5	21.5	10	0	grecia	europa	CCC	sin observaciones
8/7/2014	30.6	19	24.8	7	0	grecia	europa	DDD	sin observaciones
9/7/2014	23.5	17.7	20.6	0	0	grecia	europa	DDD	sin observaciones
10/7/2014	23.1	14.3	18.7	0	0	grecia	europa	EEE	sin observaciones
11/7/2014	25.4	13.4	19.4	0	0	grecia	europa	EEE	sin observaciones
12/7/2014	27.4	16	21.7	0	0	grecia	europa	FFF	sin observaciones
13/7/2014	23.9	19.6	21.8	11	0	grecia	europa	FFF	sin observaciones
14/7/2014	24.1	17.6	20.9	0	0	grecia	europa		sin observaciones
15/7/2014	21.9	17.6	19.8	2.8	0	grecia	europa	GGG	sin observaciones
16/7/2014	24.8	16.6	20.7	0	0	grecia	europa	GGG	sin observaciones
17/7/2014	23.4	14	18.7	0.2	0	grecia	europa	ZZZ	sin observaciones
18/7/2014	26.2	14	20.1	0	0	grecia	europa	ZZZ	sin observaciones
19/7/2014	27.5	16.5	22	0	0	grecia	europa	PPP	sin observaciones
20/7/2014	28	18.9	23.5	0	0	grecia	europa	OOO	sin observaciones
21/7/2014	29.4	20.8	25.1	0	0	grecia	europa	KKK	sin observaciones
22/7/2014	29.7	20.5	25.1	0	0	grecia	europa	HHH	sin observaciones
23/7/2014	26.4	17.7	22.1	11.4	0	grecia	europa	YYY	sin observaciones
24/7/2014	22.9	13.8	18.4	0	0	grecia	europa		sin observaciones
25/7/2014	25.8	14.7	20.3	0	0	grecia	europa	TTT	sin observaciones
26/7/2014	26	15.9	21	0.2	0	grecia	europa	RRR	sin observaciones
27/7/2014	25	18	21.5	10.2	0	grecia	europa	JJJ	sin observaciones
28/7/2014	18.5	14.2	16.4	9.8	0	grecia	europa	WWW	sin observaciones
29/7/2014	21.3	12	16.7	0	0	grecia	europa	QQQ	sin observaciones
30/7/2014	24	13.8	18.9	0.8	0	grecia	europa	NNN	sin observaciones
31/7/2014	21.8	14.3	18.1	12.8	0	grecia	europa	NNN	sin observaciones
1/8/2014	26.1	14.8	20.5	0	0	grecia	europa	NNN	sin observaciones
2/8/2014	27.8	16.1	22	0	0	grecia	europa	AAA	sin observaciones
3/8/2014	28	16.6	22.3	0	0	grecia	europa	AAA	sin observaciones
4/8/2014	27.7	18.3	23	0.6	0	grecia	europa	AAA	sin observaciones
5/8/2014	25.4	17.7	21.6	1.6	0	grecia	europa	BBB	sin observaciones
6/8/2014	25.6	14.9	20.3	0	0	grecia	europa	BBB	sin observaciones
7/8/2014	23.1	15.9	19.5	6.2	0	grecia	europa	BBB	sin observaciones
8/8/2014	27	14	20.5	0	0	grecia	europa	CCC	sin observaciones
9/8/2014	28.7	15.4	22.1	0	0	grecia	europa	CCC	sin observaciones
10/8/2014	28.6	16.6	22.6	0	0	grecia	europa	CCC	sin observaciones
11/8/2014	29.7	17.8	23.8	0	0	grecia	europa	DDD	sin observaciones
12/8/2014	27.9	19.1	23.5	2.2	0	grecia	europa	DDD	sin observaciones
13/8/2014	21.1	16	18.6	44.4	0	grecia	europa	EEE	sin observaciones
14/8/2014	17.6	12	14.8	0	0	grecia	europa	EEE	sin observaciones
15/8/2014	17.5	12.2	14.9	5.2	0	grecia	europa	FFF	sin observaciones
16/8/2014	18.5	14.6	16.6	13.2	0	grecia	europa	FFF	sin observaciones
17/8/2014	22.8	14.6	18.7	0	0	grecia	europa		sin observaciones
18/8/2014	22.2	11.7	17	0	0	grecia	europa	GGG	sin observaciones
19/8/2014	23.5	10.6	17.1	0	0	grecia	europa	GGG	sin observaciones
20/8/2014	27.3	12.8	20.1	0	0	grecia	europa	ZZZ	sin observaciones
21/8/2014	23.1	17.9	20.5	0	0	grecia	europa	ZZZ	sin observaciones
22/8/2014	23.8	17.3	20.6	0	0	grecia	europa	PPP	sin observaciones
23/8/2014	26	14.7	20.4	0	0	grecia	europa	OOO	sin observaciones
24/8/2014	27.7	14.5	21.1	0	0	grecia	europa	KKK	sin observaciones
25/8/2014	28.9	17.6	23.3	0	0	grecia	europa	HHH	sin observaciones
26/8/2014	28.6	17	22.8	0.4	0	grecia	europa	YYY	sin observaciones
27/8/2014	25.6	18.4	22	0	0	grecia	europa		sin observaciones
28/8/2014	21.9	14.2	18.1	0	0	grecia	europa	TTT	sin observaciones
29/8/2014	22.6	11.4	17	0	0	grecia	europa	RRR	sin observaciones
30/8/2014	27.3	16.7	22	0.2	0	grecia	europa	JJJ	sin observaciones
31/8/2014	25.3	19.8	22.6	11.2	0	grecia	europa	WWW	sin observaciones
1/9/2014	25.9	18.7	22.3	0	0	grecia	europa	QQQ	sin observaciones
2/9/2014	28.6	18.3	23.5	4.4	0	grecia	europa	NNN	sin observaciones
3/9/2014	25.5	18	21.8	0	0	grecia	europa	NNN	sin observaciones
4/9/2014	27.7	16.3	22	0.4	0	grecia	europa	NNN	sin observaciones
5/9/2014	30.8	20.1	25.5	3	0	grecia	europa	AAA	sin observaciones
6/9/2014	23.2	10.6	16.9	5	0	grecia	europa	AAA	sin observaciones
7/9/2014	22.1	10.6	16.4	0	0	grecia	europa	AAA	sin observaciones
8/9/2014	24.7	11.4	18.1	0	0	grecia	europa	BBB	sin observaciones
9/9/2014	23.1	14.3	18.7	0	0	grecia	europa	BBB	sin observaciones
10/9/2014	24.8	14.6	19.7	0	0	grecia	europa	BBB	sin observaciones
11/9/2014	25.1	10.1	17.6	7.2	0	grecia	europa	CCC	sin observaciones
12/9/2014	14.1	6.1	10.1	0	0	grecia	europa	CCC	sin observaciones
13/9/2014	12.6	5.9	9.3	19	0	grecia	europa	CCC	sin observaciones
14/9/2014	10.9	4.6	7.8	0	0	grecia	europa	DDD	sin observaciones
15/9/2014	18.3	4.8	11.6	0.2	0	grecia	europa	DDD	sin observaciones
16/9/2014	18.6	9.3	14	0.4	0	grecia	europa	EEE	sin observaciones
17/9/2014	17.2	8	12.6	2.6	0	grecia	europa	EEE	sin observaciones
18/9/2014	12.4	3.4	7.9	0.2	0	grecia	europa	FFF	sin observaciones
19/9/2014	13	1.2	7.1	0	0	grecia	europa	FFF	sin observaciones
20/9/2014	19.8	9.2	14.5	0.2	0	grecia	europa		sin observaciones
21/9/2014	23.2	14	18.6	6.2	0	grecia	europa	GGG	sin observaciones
22/9/2014	14	6.9	10.5	0	0	grecia	europa	GGG	sin observaciones
23/9/2014	17.2	7.3	12.3	1.2	0	grecia	europa	ZZZ	sin observaciones
24/9/2014	21.8	6.7	14.3	0	0	grecia	europa	ZZZ	sin observaciones
25/9/2014	22.8	10.8	16.8	0	0	grecia	europa	PPP	sin observaciones
26/9/2014	25.5	11.9	18.7	0	0	grecia	europa	OOO	sin observaciones
27/9/2014	25.5	12.8	19.2	0	0	grecia	europa	KKK	sin observaciones
28/9/2014	24.8	14.8	19.8	0	0	grecia	europa	HHH	sin observaciones
29/9/2014	18	8.7	13.4	0	0	grecia	europa	YYY	sin observaciones
30/9/2014	17.3	9.3	13.3	0	0	grecia	europa		sin observaciones
1/10/2014	16.6	10.4	13.5	0	0	grecia	europa	TTT	sin observaciones
2/10/2014	20.3	8.7	14.5	0	0	grecia	europa	RRR	
3/10/2014	23.1	8.8	16	0	0	grecia	europa	JJJ	
4/10/2014	16.6	9.8	13.2	23.6	0	grecia	europa	WWW	
5/10/2014	13.7	7.9	10.8	0	0	grecia	europa	QQQ	
6/10/2014	16.3	8	12.2	0.4	0	grecia	europa	NNN	
7/10/2014	18.2	11.9	15.1	4	0	grecia	europa	NNN	
8/10/2014	17.5	8.7	13.1	19.8	0	grecia	europa	NNN	
9/10/2014	12.5	5.2	8.9	0.8	0	grecia	europa	AAA	
10/10/2014	11.8	4.6	8.2	0	0	grecia	europa	AAA	
11/10/2014	13.1	2.6	7.9	0	0	grecia	europa	AAA	
12/10/2014	13.2	2.6	7.9	0	0	grecia	europa	BBB	
13/10/2014	17.8	2.2	10	0	0	grecia	europa	BBB	
14/10/2014	24.8	13.7	19.3	0	0	grecia	europa	BBB	
15/10/2014	23.6	18.2	20.9	6.4	0	grecia	europa	CCC	
16/10/2014	21.7	14.6	18.2	7.6	0	grecia	europa	CCC	
17/10/2014	18.4	14.3	16.4	0.4	0	grecia	europa	CCC	
18/10/2014	16.9	5.9	11.4	1.4	0	grecia	europa	DDD	
19/10/2014	7.5	3	5.3	0	0	grecia	europa	DDD	
20/10/2014	6.8	1.8	4.3	1.2	0	grecia	europa	EEE	
21/10/2014	7.4	5.6	6.5	3	0	grecia	europa	EEE	
22/10/2014	12.6	6	9.3	0	0	grecia	europa	FFF	
23/10/2014	8.6	6.9	7.8	5.8	0	grecia	europa	FFF	
24/10/2014	11.5	4.9	8.2	1	0	grecia	europa		
25/10/2014	13.1	5.2	9.2	3.8	0	grecia	europa	GGG	
26/10/2014	10.9	7.2	9.1	0.8	0	grecia	europa	GGG	
27/10/2014	11.2	5.7	8.5	0.2	0	grecia	europa	ZZZ	
28/10/2014	13.7	7	10.4	6.2	0	grecia	europa	ZZZ	
29/10/2014	14.2	8.5	11.4	0.6	0	grecia	europa	PPP	
30/10/2014	10	2.8	6.4	0	0	grecia	europa	OOO	
31/10/2014	7.2	1.5	4.4	0	0	grecia	europa	KKK	
1/11/2014	6.9	1.9	4.4	0	0	grecia	europa	HHH	
2/11/2014	7.6	-0.3	3.7	0	0	grecia	europa	YYY	
3/11/2014	6.3	-1	2.7	0	0	grecia	europa		
4/11/2014	11.7	4.3	8	2.4	0	grecia	europa	TTT	
5/11/2014	12.2	5.7	9	2	0	grecia	europa	RRR	
6/11/2014	8.3	2.6	5.5	3	0	grecia	europa	JJJ	
7/11/2014	4.8	-0.2	2.3	1.8	0	grecia	europa	WWW	
8/11/2014	4.4	-1.4	1.5	0.2	0	grecia	europa	QQQ	
9/11/2014	6.5	2.7	4.6	0	0	grecia	europa	NNN	
10/11/2014	7.1	3.5	5.3	0	0	grecia	europa	NNN	
11/11/2014	12.5	0.2	6.4	0	0	grecia	europa	NNN	
12/11/2014	8.4	1.6	5	3.8	0	grecia	europa		
13/11/2014	4.7	-0.8	2	0	0	grecia	europa		
14/11/2014	2.1	-4	-1	0	0	grecia	europa		
15/11/2014	1.6	-4.9	-1.7	0	0	grecia	europa		
16/11/2014	3.3	-0.6	1.4	0	0.8	grecia	europa		
17/11/2014	1.5	-0.6	0.5	0	12.6	grecia	europa		
18/11/2014	1.5	-4.7	-1.6	0	2	grecia	europa		
19/11/2014	-2	-7.7	-4.9	0	0.6	grecia	europa		
20/11/2014	-0.1	-5.1	-2.6	0	0.4	grecia	europa		
21/11/2014	-4.6	-8.2	-6.4	0	0	grecia	europa		
22/11/2014	3	-7.9	-2.5	3.4	0.4	grecia	europa		
23/11/2014	7.9	2.8	5.4	0	0	grecia	europa		
24/11/2014	18	6.8	12.4	16	0	grecia	europa		
25/11/2014	7.8	2	4.9	0	0	grecia	europa		
26/11/2014	2.5	-0.9	0.8	0	0	grecia	europa		
27/11/2014	-0.1	-3.8	-2	0	0	grecia	europa	AAA	
28/11/2014	-2.8	-8.2	-5.5	0	0.4	grecia	europa	AAA	
29/11/2014	-0.8	-8.3	-4.6	0	0	grecia	europa	AAA	
30/11/2014	6.8	-0.9	3	0.6	0	grecia	europa	BBB	
1/12/2014	6.2	-8.7	-1.3	0.2	0	grecia	europa	BBB	
2/12/2014	-3.2	-14.9	-9.1	0	6.2	grecia	europa	BBB	
3/12/2014	3.3	-3.2	0.1	5.4	0.6	grecia	europa	CCC	
4/12/2014	0.1	-11.3	-5.6	0	0	grecia	europa	CCC	
5/12/2014	-4.6	-13.1	-8.9	0	2.2	grecia	europa	CCC	
6/12/2014	-1.1	-6	-3.6	0	0.6	grecia	europa	DDD	
7/12/2014	-4.9	-12.9	-8.9	0	0	grecia	europa	DDD	
8/12/2014	-2.3	-13.9	-8.1	0	0	grecia	europa	EEE	
9/12/2014	0.2	-4.8	-2.3	0	6.8	grecia	europa	EEE	
10/12/2014	0.2	-0.8	-0.3	0	20	grecia	europa	FFF	
11/12/2014	0.4	-3.2	-1.4	0.2	4.8	grecia	europa	FFF	
12/12/2014	-1.7	-4.2	-3	0	2	grecia	europa		
13/12/2014	-1.6	-5.9	-3.8	0	0	grecia	europa	GGG	
14/12/2014	-0.9	-4.8	-2.9	0	0	grecia	europa	GGG	
15/12/2014	-0.1	-1.9	-1	0	0	grecia	europa	ZZZ	
16/12/2014	0.6	-1.4	-0.4	0	0	grecia	europa	ZZZ	
17/12/2014	0.6	-0.2	0.2	2	0.2	grecia	europa	PPP	
18/12/2014	0.4	-2.4	-1	0	2	grecia	europa	OOO	
19/12/2014	-2.4	-11.5	-7	0	0	grecia	europa	KKK	
20/12/2014	-7.7	-15.6	-11.7	0	0	grecia	europa	HHH	
21/12/2014	-7.2	-10.3	-8.8	0	0.2	grecia	europa	YYY	
22/12/2014	-5.5	-8.6	-7.1	0	0	grecia	europa		
23/12/2014	3.1	-5.8	-1.4	2.6	3	grecia	europa	TTT	
24/12/2014	6.2	2.3	4.3	32	0	grecia	europa	RRR	
25/12/2014	7.8	3.5	5.7	1	0	grecia	europa	JJJ	
26/12/2014	4.5	1.4	3	0	0	grecia	europa	WWW	
27/12/2014	7.4	0.9	4.2	0.2	0	grecia	europa	QQQ	
28/12/2014	8.3	-3.3	2.5	0.8	0	grecia	europa	NNN	
29/12/2014	-0.7	-11.1	-5.9	0	0	grecia	europa	NNN	
30/12/2014	-10.6	-14.5	-12.6	0	0	grecia	europa	NNN	
31/12/2014	-6.3	-14.9	-10.6	0	0	grecia	europa	AAA	
1/1/2015	-16.5	-24.6	-20.6	0	0	grecia	europa	AAA	
2/1/2015	-22.6	-27.3	-25	0	1.4	grecia	europa	AAA	
3/1/2015	-19.2	-24.3	-21.8	0	0	grecia	europa	BBB	
4/1/2015	-8.6	-23.3	-16	0	0	grecia	europa	BBB	
5/1/2015	0.3	-12.6	-6.2	12.2	1.8	grecia	europa	BBB	
6/1/2015	7.1	-11.1	-2	14.3	0.4	grecia	europa	CCC	
7/1/2015	-11.1	-16.6	-13.9	0	0.2	grecia	europa	CCC	
8/1/2015	-8.7	-14.7	-11.7	0	0	grecia	europa	CCC	
9/1/2015	-7.8	-12.3	-10.1	0	0	grecia	europa	DDD	
10/1/2015	-4.5	-14.2	-9.4	0	0	grecia	europa	DDD	
11/1/2015	7.3	-6.4	0.5	6.2	0	grecia	europa	EEE	
12/1/2015	4.5	0.3	2.4	0	0	grecia	europa	EEE	
13/1/2015	5.1	-0.9	2.1	0	0	grecia	europa	FFF	
14/1/2015	4.2	-1.3	1.5	5.4	0	grecia	europa	FFF	
15/1/2015	1.9	-4.1	-1.1	0.2	0	grecia	europa		
16/1/2015	-0.5	-5.1	-2.8	0	0	grecia	europa	GGG	
17/1/2015	0.6	-5.2	-2.3	0	0.6	grecia	europa	GGG	
18/1/2015	2.4	-7	-2.3	0	0.2	grecia	europa	ZZZ	
19/1/2015	-2.2	-6.4	-4.3	0	1.4	grecia	europa	ZZZ	
20/1/2015	-6.4	-20.7	-13.6	0	1.6	grecia	europa	PPP	
21/1/2015	-19.1	-23.8	-21.5	0	0	grecia	europa	OOO	
22/1/2015	-17.6	-25.4	-21.5	0	0	grecia	europa	KKK	
23/1/2015	-17.5	-23.2	-20.4	0	0	grecia	europa	HHH	
24/1/2015	-9.7	-23.8	-16.8	0	0	grecia	europa	YYY	
25/1/2015	-5.3	-15.5	-10.4	0	2	grecia	europa		
26/1/2015	-13.8	-21.5	-17.7	0	0.4	grecia	europa	TTT	
27/1/2015	-6.4	-17.9	-12.2	0	5.6	grecia	europa	RRR	
28/1/2015	-10.8	-19.9	-15.4	0	0	grecia	europa	JJJ	
29/1/2015	-9.6	-14.2	-11.9	0	0	grecia	europa	WWW	
30/1/2015	-4.4	-12.7	-8.6	0	0	grecia	europa	QQQ	
31/1/2015	1.3	-7.1	-2.9	0	0	grecia	europa	NNN	
1/2/2015	-1.3	-10.9	-6.1	0	12	grecia	europa	NNN	
2/2/2015	-1.1	-7.9	-4.5	0	4.6	grecia	europa	NNN	
3/2/2015	-6.9	-15.3	-11.1	0	0	grecia	europa	AAA	
4/2/2015	-6.1	-16.8	-11.5	0	0	grecia	europa	AAA	
5/2/2015	-7.9	-15.6	-11.8	0	5.4	grecia	europa	AAA	
6/2/2015	-9.3	-20	-14.7	0	0.4	grecia	europa	BBB	
7/2/2015	-7.6	-12.9	-10.3	0	0	grecia	europa	BBB	
8/2/2015	-5.7	-12.3	-9	0	0	grecia	europa	BBB	
9/2/2015	-7.1	-12.5	-9.8	0	1.4	grecia	europa	CCC	
10/2/2015	-6.8	-16.1	-11.5	0	0.4	grecia	europa	CCC	
11/2/2015	-11.1	-19.6	-15.4	0	0	grecia	europa	CCC	
12/2/2015	-9.8	-23.1	-16.5	0	0	grecia	europa	DDD	
13/2/2015	-6.1	-18.4	-12.3	0	2	grecia	europa	DDD	
14/2/2015	-2.2	-6.1	-4.2	0	12.4	grecia	europa	EEE	
15/2/2015	-5.6	-11.8	-8.7	0	0	grecia	europa	EEE	
16/2/2015	-9.5	-15.8	-12.7	0	0	grecia	europa	FFF	
17/2/2015	-9.9	-17.4	-13.7	0	0	grecia	europa	FFF	
18/2/2015	-3.4	-15.6	-9.5	0	2.4	grecia	europa		
19/2/2015	1.5	-5.4	-2	0	0	grecia	europa	GGG	
20/2/2015	2.8	-4.9	-1.1	0	0	grecia	europa	GGG	
21/2/2015	4.2	-0.6	1.8	19.2	0	grecia	europa	ZZZ	
22/2/2015	6.1	-1.8	2.2	0	0	grecia	europa	ZZZ	
23/2/2015	1.7	-4.3	-1.3	0	0	grecia	europa	PPP	
24/2/2015	-4.3	-10.6	-7.5	0	0.2	grecia	europa	OOO	
25/2/2015	-9	-12.9	-11	0	0	grecia	europa	KKK	
26/2/2015	-9.7	-14.8	-12.3	0	1.6	grecia	europa	HHH	
27/2/2015	-6.9	-14.8	-10.9	0	0.4	grecia	europa	YYY	
28/2/2015	-12.1	-18.2	-15.2	0	0	grecia	europa		
1/3/2015	-3.4	-14.2	-8.8	0	2	grecia	europa	TTT	
2/3/2015	-5.5	-16.6	-11.1	0	0.6	grecia	europa	RRR	
3/3/2015	-13	-18.1	-15.6	0	0	grecia	europa	JJJ	
4/3/2015	-11	-18.5	-14.8	0	1.4	grecia	europa	WWW	
5/3/2015	-9	-17.6	-13.3	0	0	grecia	europa	QQQ	
6/3/2015	-6.9	-19.4	-13.2	0	0	grecia	europa	NNN	
7/3/2015	0.2	-17.8	-8.8	0	0	grecia	europa	NNN	
8/3/2015	3.3	-6.2	-1.5	0	0.8	grecia	europa	NNN	
9/3/2015	-3.8	-12.6	-8.2	0	3	grecia	europa	AAA	
10/3/2015	0.7	-5.4	-2.4	0	4	grecia	europa	AAA	
11/3/2015	5.2	0.2	2.7	0	0	grecia	europa	AAA	
12/3/2015	1.7	-11.9	-5.1	0	16.6	grecia	europa	BBB	
13/3/2015	-6.7	-15.6	-11.2	0	2.4	grecia	europa	BBB	
14/3/2015	2.1	-16.7	-7.3	0	0	grecia	europa	BBB	
15/3/2015	4.6	-8.4	-1.9	0.2	0.2	grecia	europa	CCC	
16/3/2015	-8.4	-14.1	-11.3	0	0	grecia	europa	CCC	
17/3/2015	-6.8	-16.8	-11.8	0	0	grecia	europa	CCC	
18/3/2015	-2.1	-13.8	-8	0	0	grecia	europa	DDD	
19/3/2015	3.2	-9	-2.9	1.4	0.4	grecia	europa	DDD	
20/3/2015	2.9	-0.3	1.3	2.4	0.2	grecia	europa	EEE	
21/3/2015	2.5	-3	-0.3	0	0.2	grecia	europa	EEE	
22/3/2015	0.6	-3.8	-1.6	0	9.6	grecia	europa	FFF	
23/3/2015	0	-13.6	-6.8	0	0	grecia	europa	FFF	
24/3/2015	-4.7	-16.5	-10.6	0	0	grecia	europa		
25/3/2015	-0.6	-11.7	-6.2	0	0	grecia	europa	GGG	
26/3/2015	-2.4	-10.4	-6.4	0	0	grecia	europa	GGG	
27/3/2015	-1.6	-13.1	-7.4	0	0.2	grecia	europa	ZZZ	
28/3/2015	4.1	-2.7	0.7	9.2	4.2	grecia	europa	ZZZ	
29/3/2015	3.2	0.5	1.9	0	0	grecia	europa	PPP	
30/3/2015	0.5	-1.4	-0.5	0	15.2	grecia	europa	OOO	
31/3/2015	6.2	-1.8	2.2	0	0	grecia	europa	KKK	
1/4/2015	5	-3.5	0.8	0	0	grecia	europa	HHH	
2/4/2015	5	1.2	3.1	0	0	grecia	europa	YYY	
3/4/2015	2.9	-2.2	0.4	0	0	grecia	europa		
4/4/2015	7	-3.4	1.8	16.8	0	grecia	europa	TTT	
5/4/2015	4.7	0.4	2.6	1.2	0	grecia	europa	RRR	
6/4/2015	7.1	-1.2	3	0	0	grecia	europa	JJJ	
7/4/2015	13	-0.1	6.5	6.4	0	grecia	europa	WWW	
8/4/2015	5.2	2.6	3.9	22.6	0	grecia	europa	QQQ	
9/4/2015	4.8	-0.9	2	0	0	grecia	europa	NNN	
10/4/2015	16.2	-1.6	7.3	4	0	grecia	europa	NNN	
11/4/2015	11.8	2.9	7.4	0	0	grecia	europa	NNN	
12/4/2015	14.3	1.5	7.9	0	0	grecia	europa	AAA	
13/4/2015	11.7	2.6	7.2	8.2	0	grecia	europa	AAA	
14/4/2015	24.5	2.2	13.4	9	0	grecia	europa	AAA	
15/4/2015	16.2	-5.1	5.6	8.6	0.4	grecia	europa	BBB	
16/4/2015	0.6	-7.3	-3.4	0	0	grecia	europa	BBB	
17/4/2015	7.7	-2.9	2.4	0	0	grecia	europa	BBB	
18/4/2015	10.8	1.7	6.3	0	0	grecia	europa	CCC	
19/4/2015	10.6	0.9	5.8	0.4	0	grecia	europa	CCC	
20/4/2015	14.1	-2.6	5.8	0	0	grecia	europa	CCC	
21/4/2015	19.2	7.4	13.3	1.2	0	grecia	europa	DDD	
22/4/2015	12.7	7	9.9	10.4	0	grecia	europa	DDD	
23/4/2015	11.8	3.6	7.7	0	0	grecia	europa	EEE	
24/4/2015	13.2	1.4	7.3	0	0	grecia	europa	EEE	
25/4/2015	11.9	-0.3	5.8	0	0	grecia	europa	FFF	
26/4/2015	8.4	2.8	5.6	11.4	0	grecia	europa	FFF	
27/4/2015	10.4	2.3	6.4	2	0	grecia	europa		
28/4/2015	12.3	1.8	7.1	0	0	grecia	europa	GGG	
29/4/2015	16.5	5.7	11.1	2.8	0	grecia	europa	GGG	
30/4/2015	10.6	5.1	7.9	30.8	0	grecia	europa	ZZZ	
1/5/2015	16.1	6.1	11.1	8.2	0	grecia	europa	ZZZ	
2/5/2015	13	8.1	10.6	0.6	0	grecia	europa	PPP	
3/5/2015	16.3	7.9	12.1	0.8	0	grecia	europa	OOO	
4/5/2015	12	7.3	9.7	19.4	0	grecia	europa	KKK	
5/5/2015	13.4	6.3	9.9	0	0	grecia	europa	HHH	
6/5/2015	15	4.2	9.6	0	0	grecia	europa	YYY	
7/5/2015	15.8	3.2	9.5	0	0	grecia	europa		
8/5/2015	16.8	5.2	11	0	0	grecia	europa	TTT	
9/5/2015	20.8	8.8	14.8	4.2	0	grecia	europa	RRR	
10/5/2015	23.8	11.9	17.9	4.4	0	grecia	europa	JJJ	
11/5/2015	21.9	11.4	16.7	0	0	grecia	europa	WWW	
12/5/2015	22.4	9.1	15.8	0	0	grecia	europa	QQQ	
13/5/2015	18.4	8.3	13.4	1.4	0	grecia	europa	NNN	
14/5/2015	24.9	13.6	19.3	0	0	grecia	europa	NNN	
15/5/2015	28.2	17.5	22.9	0	0	grecia	europa	NNN	
16/5/2015	22.2	10.3	16.3	29.8	0	grecia	europa		sin observaciones
17/5/2015	15.4	8.3	11.9	10.8	0	grecia	europa		
18/5/2015	16.6	6.3	11.5	0	0	grecia	europa		medida difusa
